payment_id,customer_id,staff_id,rental_id,amount,payment_date_year,payment_date_month,payment_date_day,payment_date_hour,payment_date_minute,payment_date_second,last_update_year,last_update_month,last_update_day,last_update_hour,last_update_minute,last_update_second
1546,56,2,4702,4.99,2005,7,8,11,41,36,2021,3,6,15,56,11
1547,56,1,5142,4.99,2005,7,9,8,5,23,2021,3,6,15,56,11
1548,56,1,7385,2.99,2005,7,27,15,49,46,2021,3,6,15,56,11
1549,56,1,7696,7.99,2005,7,28,3,41,35,2021,3,6,15,56,11
1550,56,2,7942,0.99,2005,7,28,12,49,44,2021,3,6,15,56,11
1551,56,1,8285,0.99,2005,7,29,2,0,18,2021,3,6,15,56,11
1552,56,2,10356,6.99,2005,8,1,5,49,17,2021,3,6,15,56,11
1553,56,2,10678,0.99,2005,8,1,17,26,24,2021,3,6,15,56,11
1554,56,1,10946,4.99,2005,8,2,3,20,39,2021,3,6,15,56,11
1555,56,1,11358,5.99,2005,8,2,17,45,2,2021,3,6,15,56,11
1556,56,1,11656,4.99,2005,8,17,5,11,9,2021,3,6,15,56,11
1557,56,2,12537,1.99,2005,8,18,14,6,39,2021,3,6,15,56,11
1558,56,2,12713,4.99,2005,8,18,21,7,28,2021,3,6,15,56,11
1559,56,2,13560,8.99,2005,8,20,4,17,16,2021,3,6,15,56,11
1560,56,1,13769,5.99,2005,8,20,11,43,52,2021,3,6,15,56,11
1561,56,2,14291,3.99,2005,8,21,7,3,5,2021,3,6,15,56,11
1562,56,2,14534,0.99,2005,8,21,15,16,29,2021,3,6,15,56,11
1563,56,2,15702,7.99,2005,8,23,10,23,28,2021,3,6,15,56,11
1564,56,2,15714,4.99,2006,2,14,15,16,3,2021,3,6,15,56,11
1565,57,2,152,9.99,2005,5,26,0,41,10,2021,3,6,15,56,11
1566,57,2,943,4.99,2005,5,30,15,20,19,2021,3,6,15,56,11
1567,57,1,2058,5.99,2005,6,17,15,34,41,2021,3,6,15,56,11
1568,57,1,2105,0.99,2005,6,17,19,15,45,2021,3,6,15,56,11
1569,57,1,2360,4.99,2005,6,18,13,11,13,2021,3,6,15,56,11
1570,57,2,2910,7.99,2005,6,20,3,31,18,2021,3,6,15,56,11
1571,57,1,3357,0.99,2005,6,21,11,55,42,2021,3,6,15,56,11
1572,57,1,3727,4.99,2005,7,6,11,16,43,2021,3,6,15,56,11
1573,57,2,4226,4.99,2005,7,7,12,37,56,2021,3,6,15,56,11
1574,57,1,5060,4.99,2005,7,9,4,28,3,2021,3,6,15,56,11
1575,57,1,5694,0.99,2005,7,10,9,40,38,2021,3,6,15,56,11
1576,57,2,5948,2.99,2005,7,10,23,12,8,2021,3,6,15,56,11
1577,57,2,6482,4.99,2005,7,12,1,50,21,2021,3,6,15,56,11
1578,57,1,6494,1.99,2005,7,12,2,42,51,2021,3,6,15,56,11
1579,57,2,6649,4.99,2005,7,12,10,51,9,2021,3,6,15,56,11
1580,57,2,8249,5.99,2005,7,29,0,48,44,2021,3,6,15,56,11
1581,57,1,9086,0.99,2005,7,30,8,18,46,2021,3,6,15,56,11
1582,57,2,9136,0.99,2005,7,30,10,7,20,2021,3,6,15,56,11
1583,57,1,9211,1.99,2005,7,30,12,59,45,2021,3,6,15,56,11
1584,57,1,9703,0.99,2005,7,31,7,34,52,2021,3,6,15,56,11
1585,57,2,9812,2.99,2005,7,31,11,28,7,2021,3,6,15,56,11
1586,57,2,10169,4.99,2005,7,31,23,27,13,2021,3,6,15,56,11
1587,57,2,12925,5.99,2005,8,19,4,59,1,2021,3,6,15,56,11
1588,57,2,13163,0.99,2005,8,19,13,29,46,2021,3,6,15,56,11
1589,57,2,13743,0.99,2005,8,20,10,51,27,2021,3,6,15,56,11
1590,57,2,13929,9.99,2005,8,20,17,13,48,2021,3,6,15,56,11
1591,57,2,15571,0.99,2005,8,23,5,26,30,2021,3,6,15,56,11
1592,57,2,15871,9.99,2005,8,23,16,24,24,2021,3,6,15,56,11
1593,58,1,230,0.99,2005,5,26,11,31,50,2021,3,6,15,56,11
1594,58,2,276,7.99,2005,5,26,17,16,7,2021,3,6,15,56,11
1595,58,2,761,0.99,2005,5,29,11,9,1,2021,3,6,15,56,11
1596,58,1,2191,4.99,2005,6,18,1,33,9,2021,3,6,15,56,11
1597,58,2,2543,0.99,2005,6,19,2,14,11,2021,3,6,15,56,11
1598,58,1,2906,0.99,2005,6,20,3,4,56,2021,3,6,15,56,11
1599,58,1,3685,4.99,2005,7,6,9,30,45,2021,3,6,15,56,11
1600,58,2,4131,4.99,2005,7,7,7,53,18,2021,3,6,15,56,11
1601,58,2,5439,1.99,2005,7,9,21,39,35,2021,3,6,15,56,11
1602,58,1,7063,9.99,2005,7,27,3,52,27,2021,3,6,15,56,11
1603,58,2,7487,4.99,2005,7,27,19,32,45,2021,3,6,15,56,11
1604,58,1,8853,0.99,2005,7,29,23,34,21,2021,3,6,15,56,11
1605,58,2,9561,2.99,2005,7,31,2,22,13,2021,3,6,15,56,11
1606,58,2,10037,2.99,2005,7,31,18,48,8,2021,3,6,15,56,11
1607,58,1,10068,4.99,2005,7,31,19,39,38,2021,3,6,15,56,11
1608,58,2,10256,4.99,2005,8,1,2,47,11,2021,3,6,15,56,11
1609,58,1,10668,0.99,2005,8,1,17,0,27,2021,3,6,15,56,11
1610,58,1,11416,6.99,2005,8,2,19,44,4,2021,3,6,15,56,11
1611,58,2,12292,8.99,2005,8,18,5,8,54,2021,3,6,15,56,11
1612,58,1,13194,6.99,2005,8,19,14,34,12,2021,3,6,15,56,11
1613,58,1,13207,3.99,2005,8,19,15,14,38,2021,3,6,15,56,11
1614,58,1,13930,2.99,2005,8,20,17,15,6,2021,3,6,15,56,11
1615,58,2,13973,4.99,2005,8,20,18,52,43,2021,3,6,15,56,11
1616,58,2,14305,5.99,2005,8,21,7,29,5,2021,3,6,15,56,11
1617,58,1,14665,6.99,2005,8,21,19,49,46,2021,3,6,15,56,11
1618,58,1,14989,4.99,2005,8,22,7,47,7,2021,3,6,15,56,11
1619,58,2,15326,0.99,2006,2,14,15,16,3,2021,3,6,15,56,11
1620,59,2,212,4.99,2005,5,26,8,34,41,2021,3,6,15,56,11
1621,59,2,951,2.99,2005,5,30,16,10,35,2021,3,6,15,56,11
1622,59,1,1154,5.99,2005,5,31,21,42,9,2021,3,6,15,56,11
1623,59,1,1269,2.99,2005,6,15,7,29,59,2021,3,6,15,56,11
1624,59,1,1728,3.99,2005,6,16,15,29,29,2021,3,6,15,56,11
1625,59,1,2921,3.99,2005,6,20,4,13,4,2021,3,6,15,56,11
1626,59,2,4148,2.99,2005,7,7,8,36,58,2021,3,6,15,56,11
1627,59,1,4384,4.99,2005,7,7,20,46,45,2021,3,6,15,56,11
1628,59,1,4631,4.99,2005,7,8,8,38,22,2021,3,6,15,56,11
1629,59,1,4891,3.99,2005,7,8,20,6,19,2021,3,6,15,56,11
1630,59,2,5195,8.99,2005,7,9,10,39,31,2021,3,6,15,56,11
1631,59,1,5207,3.99,2005,7,9,11,15,44,2021,3,6,15,56,11
1632,59,1,5830,4.99,2005,7,10,16,34,0,2021,3,6,15,56,11
1633,59,1,7991,4.99,2005,7,28,14,45,45,2021,3,6,15,56,11
1634,59,2,8643,4.99,2005,7,29,14,45,23,2021,3,6,15,56,11
1635,59,1,9469,8.99,2005,7,30,22,56,34,2021,3,6,15,56,11
1636,59,2,9573,6.99,2005,7,31,2,45,38,2021,3,6,15,56,11
1637,59,2,11396,4.99,2005,8,2,18,48,29,2021,3,6,15,56,11
1638,59,1,12833,5.99,2005,8,19,1,42,28,2021,3,6,15,56,11
1639,59,2,13282,2.99,2005,8,19,18,8,18,2021,3,6,15,56,11
1640,59,1,13573,2.99,2005,8,20,5,10,14,2021,3,6,15,56,11
1641,59,2,13921,4.99,2005,8,20,16,57,11,2021,3,6,15,56,11
1642,59,1,14135,5.99,2005,8,21,1,53,54,2021,3,6,15,56,11
1643,59,1,14977,5.99,2005,8,22,7,12,53,2021,3,6,15,56,11
1644,59,2,15271,5.99,2005,8,22,18,48,48,2021,3,6,15,56,11
1645,59,2,15744,4.99,2005,8,23,12,15,51,2021,3,6,15,56,11
1646,59,2,15905,2.99,2005,8,23,17,33,4,2021,3,6,15,56,11
1647,60,1,318,4.99,2005,5,26,23,37,39,2021,3,6,15,56,11
1648,60,2,706,1.99,2005,5,29,3,5,49,2021,3,6,15,56,11
1649,60,2,934,2.99,2005,5,30,13,24,46,2021,3,6,15,56,11
1650,60,2,1482,4.99,2005,6,15,21,18,16,2021,3,6,15,56,11
1651,60,2,2394,4.99,2005,6,18,15,42,30,2021,3,6,15,56,11
1652,60,2,3473,2.99,2005,7,5,22,57,34,2021,3,6,15,56,11
1653,60,1,3849,2.99,2005,7,6,16,49,43,2021,3,6,15,56,11
1654,60,1,6282,5.99,2005,7,11,16,46,22,2021,3,6,15,56,11
1655,60,2,7067,0.99,2005,7,27,3,55,10,2021,3,6,15,56,12
1656,60,1,7331,3.99,2005,7,27,13,57,50,2021,3,6,15,56,12
1657,60,1,7494,0.99,2005,7,27,19,56,31,2021,3,6,15,56,12
1658,60,1,9356,4.99,2005,7,30,18,36,24,2021,3,6,15,56,12
1659,60,1,9761,4.99,2005,7,31,9,31,54,2021,3,6,15,56,12
1660,60,2,10680,0.99,2005,8,1,17,28,5,2021,3,6,15,56,12
1661,60,1,11092,4.99,2005,8,2,7,58,50,2021,3,6,15,56,12
1662,60,1,11404,8.99,2005,8,2,19,12,40,2021,3,6,15,56,12
1663,60,1,12084,1.99,2005,8,17,22,16,49,2021,3,6,15,56,12
1664,60,2,12614,7.99,2005,8,18,17,16,3,2021,3,6,15,56,12
1665,60,1,15093,2.99,2005,8,22,11,39,3,2021,3,6,15,56,12
1666,60,1,15318,2.99,2005,8,22,20,15,16,2021,3,6,15,56,12
1667,60,1,15618,5.99,2005,8,23,7,7,58,2021,3,6,15,56,12
1668,60,1,15632,0.99,2005,8,23,7,30,26,2021,3,6,15,56,12
1669,60,1,15649,2.99,2005,8,23,8,28,3,2021,3,6,15,56,12
1670,60,2,12489,9.98,2006,2,14,15,16,3,2021,3,6,15,56,12
1671,60,2,14741,0.0,2006,2,14,15,16,3,2021,3,6,15,56,12
1672,61,1,1157,0.99,2005,5,31,22,47,45,2021,3,6,15,56,12
1673,61,1,7027,7.99,2005,7,27,2,50,15,2021,3,6,15,56,12
1674,61,2,7071,1.99,2005,7,27,4,1,15,2021,3,6,15,56,12
1675,61,2,8029,6.99,2005,7,28,16,11,21,2021,3,6,15,56,12
1676,61,2,8075,4.99,2005,7,28,17,37,28,2021,3,6,15,56,12
1677,61,1,8651,3.99,2005,7,29,15,2,18,2021,3,6,15,56,12
1678,61,2,9597,6.99,2005,7,31,3,29,7,2021,3,6,15,56,12
1679,61,2,10549,0.99,2005,8,1,12,46,39,2021,3,6,15,56,12
1680,61,2,11379,2.99,2005,8,2,18,16,55,2021,3,6,15,56,12
1681,61,1,12072,9.99,2005,8,17,21,50,25,2021,3,6,15,56,12
1682,61,1,13450,0.99,2005,8,20,0,18,15,2021,3,6,15,56,12
1683,61,1,13830,0.99,2005,8,20,13,57,59,2021,3,6,15,56,12
1684,61,2,15089,6.99,2005,8,22,11,34,6,2021,3,6,15,56,12
1685,61,1,15681,1.99,2005,8,23,9,35,34,2021,3,6,15,56,12
1686,62,2,885,0.99,2005,5,30,6,54,28,2021,3,6,15,56,12
1687,62,1,947,4.99,2005,5,30,15,36,57,2021,3,6,15,56,12
1688,62,2,1241,6.99,2005,6,15,4,59,43,2021,3,6,15,56,12
1689,62,1,1486,0.99,2005,6,15,21,25,30,2021,3,6,15,56,12
1690,62,1,1587,0.99,2005,6,16,4,52,28,2021,3,6,15,56,12
1691,62,2,3021,4.99,2005,6,20,11,13,1,2021,3,6,15,56,12
1692,62,1,3035,5.99,2005,6,20,12,17,3,2021,3,6,15,56,12
1693,62,1,3287,0.99,2005,6,21,6,32,39,2021,3,6,15,56,12
1694,62,1,3327,3.99,2005,6,21,9,4,50,2021,3,6,15,56,12
1695,62,2,3843,2.99,2005,7,6,16,35,40,2021,3,6,15,56,12
1696,62,2,4159,4.99,2005,7,7,9,10,57,2021,3,6,15,56,12
1697,62,2,5292,2.99,2005,7,9,15,16,54,2021,3,6,15,56,12
1698,62,2,8360,4.99,2005,7,29,5,8,0,2021,3,6,15,56,12
1699,62,2,10080,0.99,2005,7,31,20,7,10,2021,3,6,15,56,12
1700,62,1,10815,2.99,2005,8,1,22,46,21,2021,3,6,15,56,12
1701,62,1,11297,5.99,2005,8,2,15,22,47,2021,3,6,15,56,12
1702,62,1,11988,0.99,2005,8,17,18,23,50,2021,3,6,15,56,12
1703,62,2,13512,8.99,2005,8,20,2,27,13,2021,3,6,15,56,12
1704,62,2,14574,1.99,2005,8,21,16,50,34,2021,3,6,15,56,12
1705,62,2,14594,2.99,2005,8,21,17,34,24,2021,3,6,15,56,12
1706,62,2,14821,4.99,2005,8,22,1,20,19,2021,3,6,15,56,12
1707,62,1,15464,6.99,2005,8,23,1,15,18,2021,3,6,15,56,12
1708,62,1,15591,0.99,2005,8,23,6,11,52,2021,3,6,15,56,12
1709,63,2,1818,0.99,2005,6,16,21,30,34,2021,3,6,15,56,12
1710,63,2,3923,8.99,2005,7,6,20,34,10,2021,3,6,15,56,12
1711,63,1,4587,4.99,2005,7,8,6,16,26,2021,3,6,15,56,12
1712,63,1,5585,6.99,2005,7,10,4,15,43,2021,3,6,15,56,12
1713,63,2,5788,4.99,2005,7,10,14,10,22,2021,3,6,15,56,12
1714,63,2,5832,4.99,2005,7,10,16,34,48,2021,3,6,15,56,12
1715,63,2,6769,3.99,2005,7,12,15,48,54,2021,3,6,15,56,12
1716,63,2,6847,8.99,2005,7,12,19,22,37,2021,3,6,15,56,12
1717,63,2,8311,5.99,2005,7,29,3,26,7,2021,3,6,15,56,12
1718,63,2,9007,0.99,2005,7,30,5,9,32,2021,3,6,15,56,12
1719,63,1,9546,4.99,2005,7,31,1,47,40,2021,3,6,15,56,12
1720,63,2,9549,3.99,2005,7,31,1,57,4,2021,3,6,15,56,12
1721,63,1,9795,0.99,2005,7,31,10,47,19,2021,3,6,15,56,12
1722,63,2,9938,2.99,2005,7,31,15,28,47,2021,3,6,15,56,12
1723,63,2,10148,0.99,2005,7,31,22,19,16,2021,3,6,15,56,12
1724,63,1,10288,6.99,2005,8,1,3,38,42,2021,3,6,15,56,12
1725,63,1,11902,4.99,2005,8,17,15,37,34,2021,3,6,15,56,12
1726,63,2,12342,2.99,2005,8,18,7,12,46,2021,3,6,15,56,12
1727,63,2,12515,0.99,2005,8,18,13,39,26,2021,3,6,15,56,12
1728,63,1,12954,7.99,2005,8,19,6,4,34,2021,3,6,15,56,12
1729,63,1,13089,0.99,2005,8,19,10,38,56,2021,3,6,15,56,12
1730,63,1,13624,8.99,2005,8,20,6,51,2,2021,3,6,15,56,12
1731,63,1,14931,3.99,2005,8,22,5,38,55,2021,3,6,15,56,12
1732,63,1,15060,5.99,2005,8,22,10,24,32,2021,3,6,15,56,12
1733,63,1,15229,2.99,2005,8,22,17,30,25,2021,3,6,15,56,12
1734,64,1,494,4.99,2005,5,28,0,39,31,2021,3,6,15,56,12
1735,64,1,587,0.99,2005,5,28,12,5,33,2021,3,6,15,56,12
1736,64,1,1001,2.99,2005,5,31,0,46,31,2021,3,6,15,56,12
1737,64,2,1335,0.99,2005,6,15,11,51,30,2021,3,6,15,56,12
1738,64,1,2060,2.99,2005,6,17,15,42,42,2021,3,6,15,56,12
1739,64,2,3982,0.99,2005,7,6,23,14,16,2021,3,6,15,56,12
1740,64,1,4288,4.99,2005,7,7,15,38,25,2021,3,6,15,56,12
1741,64,1,4690,1.99,2005,7,8,11,4,2,2021,3,6,15,56,12
1742,64,2,4819,5.99,2005,7,8,17,19,15,2021,3,6,15,56,12
1743,64,2,4971,5.99,2005,7,8,23,54,49,2021,3,6,15,56,12
1744,64,1,5114,3.99,2005,7,9,7,7,5,2021,3,6,15,56,12
1745,64,2,5279,2.99,2005,7,9,14,46,36,2021,3,6,15,56,12
1746,64,1,5432,0.99,2005,7,9,21,21,25,2021,3,6,15,56,12
1747,64,2,6372,2.99,2005,7,11,21,35,6,2021,3,6,15,56,12
1748,64,2,6457,0.99,2005,7,12,1,6,35,2021,3,6,15,56,12
1749,64,2,6698,1.99,2005,7,12,12,45,0,2021,3,6,15,56,12
1750,64,2,6744,0.99,2005,7,12,14,30,28,2021,3,6,15,56,12
1751,64,2,7045,0.99,2005,7,27,3,27,35,2021,3,6,15,56,12
1752,64,1,7082,2.99,2005,7,27,4,27,32,2021,3,6,15,56,12
1753,64,1,7476,1.99,2005,7,27,19,8,56,2021,3,6,15,56,12
1754,64,2,8602,4.99,2005,7,29,13,4,27,2021,3,6,15,56,12
1755,64,1,9832,2.99,2005,7,31,12,1,49,2021,3,6,15,56,12
1756,64,1,9880,6.99,2005,7,31,13,49,2,2021,3,6,15,56,12
1757,64,1,9924,3.99,2005,7,31,15,4,57,2021,3,6,15,56,12
1758,64,2,10185,0.99,2005,8,1,0,12,11,2021,3,6,15,56,12
1759,64,2,10714,4.99,2005,8,1,18,51,29,2021,3,6,15,56,12
1760,64,1,10889,4.99,2005,8,2,0,54,33,2021,3,6,15,56,12
1761,64,1,12409,0.99,2005,8,18,9,43,58,2021,3,6,15,56,12
1762,64,1,13773,2.99,2005,8,20,11,50,14,2021,3,6,15,56,12
1763,64,1,13971,0.99,2005,8,20,18,44,53,2021,3,6,15,56,12
1764,64,1,14167,5.99,2005,8,21,2,59,48,2021,3,6,15,56,12
1765,64,2,14316,0.99,2005,8,21,7,59,47,2021,3,6,15,56,12
1766,64,2,13333,4.99,2006,2,14,15,16,3,2021,3,6,15,56,12
1767,65,1,295,4.99,2005,5,26,20,33,20,2021,3,6,15,56,12
1768,65,2,657,0.99,2005,5,28,20,23,9,2021,3,6,15,56,12
1769,65,1,2173,7.99,2005,6,18,0,8,20,2021,3,6,15,56,12
1770,65,1,3051,4.99,2005,6,20,13,6,52,2021,3,6,15,56,12
1771,65,1,3535,4.99,2005,7,6,1,32,46,2021,3,6,15,56,12
1772,65,1,4240,4.99,2005,7,7,13,33,12,2021,3,6,15,56,13
1773,65,2,4635,3.99,2005,7,8,8,42,40,2021,3,6,15,56,13
1774,65,1,5735,3.99,2005,7,10,11,39,15,2021,3,6,15,56,13
1775,65,2,6527,0.99,2005,7,12,4,23,6,2021,3,6,15,56,13
1776,65,1,7877,6.99,2005,7,28,10,25,36,2021,3,6,15,56,13
1777,65,2,8392,1.99,2005,7,29,6,0,27,2021,3,6,15,56,13
1778,65,2,8404,5.99,2005,7,29,6,27,1,2021,3,6,15,56,13
1779,65,1,9293,3.99,2005,7,30,16,12,28,2021,3,6,15,56,13
1780,65,2,11100,5.99,2005,8,2,8,8,0,2021,3,6,15,56,13
1781,65,1,11227,8.99,2005,8,2,12,48,5,2021,3,6,15,56,13
1782,65,2,11461,4.99,2005,8,2,21,35,0,2021,3,6,15,56,13
1783,65,2,11845,2.99,2005,8,17,13,16,38,2021,3,6,15,56,13
1784,65,1,12114,7.99,2005,8,17,23,2,0,2021,3,6,15,56,13
1785,65,1,12688,6.99,2005,8,18,19,59,54,2021,3,6,15,56,13
1786,65,2,13692,0.99,2005,8,20,9,7,52,2021,3,6,15,56,13
1787,65,2,14140,6.99,2005,8,21,2,4,57,2021,3,6,15,56,13
1788,65,1,14356,0.99,2005,8,21,9,8,51,2021,3,6,15,56,13
1789,66,2,933,4.99,2005,5,30,13,8,45,2021,3,6,15,56,13
1790,66,1,1236,2.99,2005,6,15,4,34,27,2021,3,6,15,56,13
1791,66,1,1907,2.99,2005,6,17,5,8,27,2021,3,6,15,56,13
1792,66,1,2106,4.99,2005,6,17,19,29,3,2021,3,6,15,56,13
1793,66,2,2571,2.99,2005,6,19,4,20,14,2021,3,6,15,56,13
1794,66,1,2577,4.99,2005,6,19,4,36,3,2021,3,6,15,56,13
1795,66,1,3334,3.99,2005,6,21,10,4,33,2021,3,6,15,56,13
1796,66,2,3395,6.99,2005,6,21,15,19,19,2021,3,6,15,56,13
1797,66,1,3573,4.99,2005,7,6,3,33,48,2021,3,6,15,56,13
1798,66,2,3757,2.99,2005,7,6,12,42,26,2021,3,6,15,56,13
1799,66,2,4088,2.99,2005,7,7,5,31,55,2021,3,6,15,56,13
1800,66,1,4108,4.99,2005,7,7,6,38,31,2021,3,6,15,56,13
1801,66,2,4165,6.99,2005,7,7,9,23,27,2021,3,6,15,56,13
1802,66,2,4911,5.99,2005,7,8,21,20,26,2021,3,6,15,56,13
1803,66,2,5915,0.99,2005,7,10,21,12,16,2021,3,6,15,56,13
1804,66,1,6290,8.99,2005,7,11,17,12,42,2021,3,6,15,56,13
1805,66,2,6348,5.99,2005,7,11,20,21,18,2021,3,6,15,56,13
1806,66,1,6402,3.99,2005,7,11,22,46,10,2021,3,6,15,56,13
1807,66,1,6995,2.99,2005,7,27,1,12,13,2021,3,6,15,56,13
1808,66,1,7872,2.99,2005,7,28,10,18,16,2021,3,6,15,56,13
1809,66,1,9091,5.99,2005,7,30,8,30,45,2021,3,6,15,56,13
1810,66,1,10419,0.99,2005,8,1,8,13,22,2021,3,6,15,56,13
1811,66,2,11028,5.99,2005,8,2,5,48,20,2021,3,6,15,56,13
1812,66,2,11360,2.99,2005,8,2,17,46,4,2021,3,6,15,56,13
1813,66,1,11683,5.99,2005,8,17,6,15,17,2021,3,6,15,56,13
1814,66,1,11935,0.99,2005,8,17,16,42,13,2021,3,6,15,56,13
1815,66,1,12699,0.99,2005,8,18,20,20,59,2021,3,6,15,56,13
1816,66,1,13900,2.99,2005,8,20,16,5,41,2021,3,6,15,56,13
1817,66,2,14123,2.99,2005,8,21,1,31,25,2021,3,6,15,56,13
1818,66,1,14217,6.99,2005,8,21,4,37,56,2021,3,6,15,56,13
1819,66,2,14351,2.99,2005,8,21,9,4,20,2021,3,6,15,56,13
1820,66,2,14429,0.99,2005,8,21,11,29,43,2021,3,6,15,56,13
1821,66,2,15026,4.99,2005,8,22,9,1,52,2021,3,6,15,56,13
1822,66,1,15598,8.99,2005,8,23,6,23,26,2021,3,6,15,56,13
1823,67,2,331,9.99,2005,5,27,2,22,26,2021,3,6,15,56,13
1824,67,1,767,2.99,2005,5,29,12,20,19,2021,3,6,15,56,13
1825,67,1,2064,3.99,2005,6,17,15,57,56,2021,3,6,15,56,13
1826,67,1,2542,3.99,2005,6,19,2,8,39,2021,3,6,15,56,13
1827,67,2,2810,0.99,2005,6,19,19,44,12,2021,3,6,15,56,13
1828,67,1,3359,4.99,2005,6,21,12,8,18,2021,3,6,15,56,13
1829,67,2,4090,4.99,2005,7,7,5,47,33,2021,3,6,15,56,13
1830,67,2,5399,2.99,2005,7,9,19,52,44,2021,3,6,15,56,13
1831,67,2,5510,2.99,2005,7,10,0,58,37,2021,3,6,15,56,13
1832,67,1,6137,2.99,2005,7,11,8,34,20,2021,3,6,15,56,13
1833,67,2,7277,5.99,2005,7,27,11,48,37,2021,3,6,15,56,13
1834,67,2,7895,0.99,2005,7,28,10,57,15,2021,3,6,15,56,13
1835,67,2,8563,1.99,2005,7,29,11,32,58,2021,3,6,15,56,13
1836,67,1,9640,7.99,2005,7,31,5,33,25,2021,3,6,15,56,13
1837,67,1,11295,8.99,2005,8,2,15,10,6,2021,3,6,15,56,13
1838,67,1,11894,8.99,2005,8,17,15,15,1,2021,3,6,15,56,13
1839,67,2,13437,4.99,2005,8,19,23,37,52,2021,3,6,15,56,13
1840,67,1,13652,2.99,2005,8,20,7,52,34,2021,3,6,15,56,13
1841,67,2,13791,4.99,2005,8,20,12,21,5,2021,3,6,15,56,13
1842,67,2,13837,2.99,2005,8,20,14,19,3,2021,3,6,15,56,13
1843,67,2,14967,4.99,2005,8,22,6,46,3,2021,3,6,15,56,13
1844,67,2,15085,2.99,2005,8,22,11,19,22,2021,3,6,15,56,13
1845,68,2,1828,5.99,2005,6,16,22,4,34,2021,3,6,15,56,13
1846,68,2,1957,8.99,2005,6,17,8,50,58,2021,3,6,15,56,13
1847,68,2,2633,2.99,2005,6,19,8,53,10,2021,3,6,15,56,13
1848,68,2,2662,4.99,2005,6,19,10,53,42,2021,3,6,15,56,13
1849,68,1,2686,2.99,2005,6,19,12,44,20,2021,3,6,15,56,13
1850,68,1,3598,0.99,2005,7,6,5,11,4,2021,3,6,15,56,13
1851,68,2,3801,4.99,2005,7,6,15,5,50,2021,3,6,15,56,13
1852,68,1,3864,0.99,2005,7,6,17,41,42,2021,3,6,15,56,13
1853,68,2,4555,6.99,2005,7,8,4,48,36,2021,3,6,15,56,13
1854,68,1,4925,3.99,2005,7,8,21,56,0,2021,3,6,15,56,13
1855,68,1,6512,4.99,2005,7,12,3,42,49,2021,3,6,15,56,13
1856,68,2,9339,3.99,2005,7,30,18,3,28,2021,3,6,15,56,13
1857,68,1,9538,3.99,2005,7,31,1,25,22,2021,3,6,15,56,13
1858,68,2,9642,4.99,2005,7,31,5,33,57,2021,3,6,15,56,13
1859,68,1,10115,7.99,2005,7,31,21,13,47,2021,3,6,15,56,13
1860,68,1,11277,2.99,2005,8,2,14,28,50,2021,3,6,15,56,13
1861,68,2,12742,2.99,2005,8,18,22,22,3,2021,3,6,15,56,13
1862,68,2,13475,4.99,2005,8,20,1,5,5,2021,3,6,15,56,13
1863,68,2,14242,0.99,2005,8,21,5,25,59,2021,3,6,15,56,13
1864,68,2,14455,5.99,2005,8,21,12,36,11,2021,3,6,15,56,13
1865,68,1,14947,1.99,2005,8,22,6,7,52,2021,3,6,15,56,13
1866,68,1,15524,4.99,2005,8,23,3,36,26,2021,3,6,15,56,13
1867,69,2,584,4.99,2005,5,28,11,49,0,2021,3,6,15,56,13
1868,69,2,765,1.99,2005,5,29,11,38,34,2021,3,6,15,56,13
1869,69,1,1549,2.99,2005,6,16,1,57,15,2021,3,6,15,56,13
1870,69,1,3358,4.99,2005,6,21,11,56,40,2021,3,6,15,56,13
1871,69,1,3883,8.99,2005,7,6,18,39,38,2021,3,6,15,56,13
1872,69,1,4265,0.99,2005,7,7,14,27,51,2021,3,6,15,56,13
1873,69,1,4427,0.99,2005,7,7,22,28,51,2021,3,6,15,56,13
1874,69,2,5569,3.99,2005,7,10,3,38,32,2021,3,6,15,56,13
1875,69,2,6297,4.99,2005,7,11,17,37,22,2021,3,6,15,56,13
1876,69,1,6385,6.99,2005,7,11,22,7,32,2021,3,6,15,56,13
1877,69,2,6785,6.99,2005,7,12,16,30,57,2021,3,6,15,56,13
1878,69,2,8649,6.99,2005,7,29,14,57,33,2021,3,6,15,56,13
1879,69,2,9193,2.99,2005,7,30,12,28,42,2021,3,6,15,56,13
1880,69,1,9612,2.99,2005,7,31,3,58,31,2021,3,6,15,56,13
1881,69,2,10074,0.99,2005,7,31,19,57,16,2021,3,6,15,56,13
1882,69,1,11943,3.99,2005,8,17,17,0,42,2021,3,6,15,56,13
1883,69,1,12012,2.99,2005,8,17,19,20,48,2021,3,6,15,56,13
1884,69,1,12121,2.99,2005,8,17,23,20,40,2021,3,6,15,56,13
1885,69,1,12966,5.99,2005,8,19,6,37,48,2021,3,6,15,56,13
1886,69,1,13023,5.99,2005,8,19,8,13,54,2021,3,6,15,56,13
1887,69,2,14311,3.99,2005,8,21,7,45,47,2021,3,6,15,56,13
1888,69,2,14685,0.99,2005,8,21,20,31,25,2021,3,6,15,56,14
1889,69,2,14767,2.99,2005,8,21,23,43,0,2021,3,6,15,56,14
1890,69,1,15547,2.99,2005,8,23,4,25,50,2021,3,6,15,56,14
1891,69,2,11995,0.99,2006,2,14,15,16,3,2021,3,6,15,56,14
1892,70,2,1044,4.99,2005,5,31,6,24,44,2021,3,6,15,56,14
