ORDERNUMBER,PRODUCTCODE,QUANTITYORDERED,PRICEEACH,SALES,ORDERLINENUMBER,DEALSIZE
10261,S700_3962,50,81.43,4071.5,6,Medium
10273,S700_3962,26,100.0,2969.46,9,Small
10283,S700_3962,38,89.38,3396.44,11,Medium
10294,S700_3962,45,100.0,4692.6,1,Medium
10306,S700_3962,30,100.0,3515.7,5,Medium
10315,S700_3962,37,91.37,3380.69,4,Medium
10327,S700_3962,37,86.61,3204.57,3,Medium
10337,S700_3962,36,71.89,2588.04,7,Small
10350,S700_3962,25,100.0,2854.75,16,Small
10373,S700_3962,37,100.0,4025.6,8,Medium
10386,S700_3962,30,95.48,2864.4,3,Small
10397,S700_3962,36,100.0,3789.72,2,Medium
10414,S700_3962,27,90.37,2439.99,8,Small
10106,S700_4002,48,61.44,2949.12,10,Small
10119,S700_4002,26,59.22,1539.72,1,Small
10131,S700_4002,26,85.13,2213.38,2,Small
10143,S700_4002,34,85.87,2919.58,5,Small
10155,S700_4002,44,85.87,3778.28,3,Medium
10168,S700_4002,39,82.91,3233.49,17,Medium
10178,S700_4002,45,76.25,3431.25,2,Medium
10198,S700_4002,40,63.67,2546.8,2,Small
10210,S700_4002,42,70.33,2953.86,15,Small
10222,S700_4002,43,74.03,3183.29,2,Medium
10235,S700_4002,34,72.55,2466.7,11,Small
10250,S700_4002,38,62.19,2363.22,12,Small
10262,S700_4002,35,71.07,2487.45,7,Small
10275,S700_4002,31,72.55,2249.05,17,Small
10284,S700_4002,32,64.41,2061.12,9,Small
10296,S700_4002,47,86.62,4071.14,5,Medium
10308,S700_4002,39,68.11,2656.29,15,Small
10316,S700_4002,44,62.19,2736.36,7,Small
10328,S700_4002,39,85.87,3348.93,12,Medium
10339,S700_4002,50,57.86,2893.0,8,Small
10352,S700_4002,22,75.51,1661.22,1,Small
10361,S700_4002,35,100.0,4277.35,11,Medium
10373,S700_4002,45,55.62,2502.9,17,Small
10386,S700_4002,44,86.4,3801.6,15,Medium
10398,S700_4002,36,87.36,3144.96,12,Medium
10401,S700_4002,28,72.55,2031.4,11,Small
10416,S700_4002,43,62.19,2674.17,12,Small
10106,S72_1253,48,52.64,2526.72,15,Small
10119,S72_1253,28,48.17,1348.76,6,Small
10131,S72_1253,21,41.71,875.91,7,Small
10143,S72_1253,37,50.65,1874.05,10,Small
10155,S72_1253,34,49.16,1671.44,8,Small
10167,S72_1253,40,41.71,1668.4,4,Small
10178,S72_1253,45,51.15,2301.75,7,Small
10186,S72_1253,28,52.14,1459.92,4,Small
10197,S72_1253,29,41.71,1209.59,1,Small
10209,S72_1253,48,44.69,2145.12,3,Small
10222,S72_1253,31,45.69,1416.39,7,Small
10249,S72_1253,32,57.61,1843.52,3,Small
10262,S72_1253,21,57.11,1199.31,12,Small
10274,S72_1253,32,58.6,1875.2,4,Small
10283,S72_1253,43,57.61,2477.23,1,Small
10296,S72_1253,21,45.19,948.99,10,Small
10307,S72_1253,34,53.63,1823.42,4,Small
10316,S72_1253,34,43.7,1485.8,12,Small
10329,S72_1253,44,86.13,3789.72,8,Medium
10339,S72_1253,27,76.31,2060.37,6,Small
10352,S72_1253,49,52.64,2579.36,4,Small
10361,S72_1253,23,95.2,2189.6,12,Small
10373,S72_1253,25,64.97,1624.25,9,Small
10386,S72_1253,50,87.15,4357.5,16,Medium
10398,S72_1253,34,40.22,1367.48,1,Small
10400,S72_1253,20,56.12,1122.4,4,Small
10415,S72_1253,42,57.61,2419.62,3,Small
10105,S72_3212,25,56.78,1419.5,8,Small
10117,S72_3212,50,43.68,2184.0,2,Small
10129,S72_3212,32,64.97,2079.04,8,Small
10142,S72_3212,39,44.23,1724.97,5,Small
10153,S72_3212,50,60.06,3003.0,4,Medium
10167,S72_3212,38,48.59,1846.42,15,Small
10177,S72_3212,40,50.23,2009.2,6,Small
10185,S72_3212,28,64.43,1804.04,6,Small
10197,S72_3212,42,50.23,2109.66,12,Small
10208,S72_3212,42,63.88,2682.96,6,Small
10222,S72_3212,36,63.34,2280.24,18,Small
10232,S72_3212,24,49.69,1192.56,3,Small
10248,S72_3212,23,65.52,1506.96,9,Small
10261,S72_3212,29,50.78,1472.62,7,Small
10273,S72_3212,37,45.86,1696.82,10,Small
10283,S72_3212,33,51.32,1693.56,12,Small
10293,S72_3212,32,60.06,1921.92,1,Small
10306,S72_3212,35,59.51,2082.85,6,Small
10315,S72_3212,40,55.69,2227.6,5,Small
10327,S72_3212,37,86.74,3209.38,4,Medium
10337,S72_3212,42,97.16,4080.72,5,Medium
10350,S72_3212,20,100.0,2244.4,15,Small
10373,S72_3212,29,100.0,3978.51,1,Medium
10386,S72_3212,43,100.0,5417.57,4,Medium
10397,S72_3212,34,62.24,2116.16,1,Small
10414,S72_3212,47,65.52,3079.44,9,Medium
